station_id,host_city_canonical,valid_date,avg_temp_c,max_temp_c,min_temp_c,cdd_c,hdd_c,precip_hundredths_mm,avg_rh_pct
KSUU,San Francisco Bay Area,2020-09-21,24.84,36.79,12.89,6.31,0.0,-1.0,43.74
KSUU,San Francisco Bay Area,2020-09-22,23.67,33.52,15.11,5.5385,0.0,-1.0,53.0082
KSUU,San Francisco Bay Area,2020-09-23,23.39,32.8,14.38,5.7824,0.0,-1.0,46.29
KSUU,San Francisco Bay Area,2020-09-24,23.44,33.01,15.08,5.5539,0.0,8.0,62.5695
KSUU,San Francisco Bay Area,2020-09-25,23.31,33.61,13.01,4.8756,0.0,-1.0,50.53
KSUU,San Francisco Bay Area,2020-09-26,24.44,36.08,13.11,6.3544,0.0,-1.0,51.78
KSUU,San Francisco Bay Area,2020-09-27,25.29,36.48,15.01,7.5072,0.0,-1.0,31.5792
KSUU,San Francisco Bay Area,2020-09-28,29.06,38.19,19.52,10.4244,0.0,-1.0,14.9352
KSUU,San Francisco Bay Area,2020-09-29,25.63,37.59,13.28,6.65,0.0,-1.0,34.8534
KSUU,San Francisco Bay Area,2020-09-30,27.64,41.6,14.48,9.81,0.0,-1.0,45.4348
KSUU,San Francisco Bay Area,2020-10-01,27.88,42.08,14.78,9.443,0.0,-1.0,38.5336
KSUU,San Francisco Bay Area,2020-10-02,26.04,36.61,15.18,7.3056,0.0,-1.0,40.9052
KSUU,San Francisco Bay Area,2020-10-03,26.13,38.48,12.69,7.125,0.0,-1.0,44.4033
KSUU,San Francisco Bay Area,2020-10-04,25.43,38.48,12.18,7.1181,0.0,-1.0,37.026
KSUU,San Francisco Bay Area,2020-10-05,23.61,37.01,11.0,5.2512,0.0,-1.0,39.1743
KSUU,San Francisco Bay Area,2020-10-06,23.71,36.71,10.9,5.2512,0.0,-1.0,38.7074
KSUU,San Francisco Bay Area,2020-10-07,20.81,30.09,12.32,2.8215,0.0,-1.0,52.3464
KSUU,San Francisco Bay Area,2020-10-08,20.04,28.39,12.1,1.5617,0.0,-1.0,69.387
KSUU,San Francisco Bay Area,2020-10-09,20.25,26.92,12.98,1.4058,0.0,-1.0,64.2978
KSUU,San Francisco Bay Area,2020-10-10,19.35,26.62,12.58,1.349,0.0,9.0,70.854
KSUU,San Francisco Bay Area,2020-10-11,21.04,30.2,10.28,2.3562,0.0,-1.0,46.4226
KSUU,San Francisco Bay Area,2020-10-12,22.68,33.28,11.18,3.7824,0.0,-1.0,44.908
KSUU,San Francisco Bay Area,2020-10-13,22.05,35.42,8.48,3.724,0.0,-1.0,43.4145
KSUU,San Francisco Bay Area,2020-10-14,25.62,36.52,13.42,6.8211,0.0,-1.0,35.47
KSUU,San Francisco Bay Area,2020-10-15,25.72,36.92,14.12,6.5455,0.0,-1.0,16.2843
KSUU,San Francisco Bay Area,2020-10-16,26.11,36.11,16.0,7.5715,0.0,-1.0,16.686
KSUU,San Francisco Bay Area,2020-10-17,23.29,36.48,11.01,5.5744,0.0,-1.0,27.18
KSUU,San Francisco Bay Area,2020-10-18,24.36,37.21,9.91,5.2535,0.0,-1.0,33.1078
KSUU,San Francisco Bay Area,2020-10-19,23.24,35.68,9.81,4.61,0.0,-1.0,41.43
KSUU,San Francisco Bay Area,2020-10-20,23.24,36.58,11.01,5.1611,0.0,-1.0,42.4705
KSUU,San Francisco Bay Area,2020-10-21,23.33,36.08,11.79,5.665,0.0,-1.0,38.5308
KSUU,San Francisco Bay Area,2020-10-22,23.1,35.9,11.5,5.2217,0.0,-1.0,27.7732
KSUU,San Francisco Bay Area,2020-10-23,18.26,28.51,8.4,0.209,0.0,-1.0,52.1829
KSUU,San Francisco Bay Area,2020-10-24,16.91,26.12,9.0,0.0,1.22,-1.0,68.7654
KSUU,San Francisco Bay Area,2020-10-25,16.86,22.8,11.11,0.0,1.344,3.3,57.4387
KSUU,San Francisco Bay Area,2020-10-26,17.99,24.5,12.09,0.0,0.1344,-1.0,9.18
KSUU,San Francisco Bay Area,2020-10-27,17.51,25.72,9.09,0.0,1.0094,-1.0,15.6558
KSUU,San Francisco Bay Area,2020-10-28,14.27,27.41,2.62,0.0,3.7434,-1.0,37.422
KSUU,San Francisco Bay Area,2020-10-29,15.46,28.51,2.21,0.0,2.97,-1.0,40.5552
KSUU,San Francisco Bay Area,2020-10-30,16.67,29.92,2.41,0.0,2.2134,-1.0,42.6156
KSUU,San Francisco Bay Area,2020-10-31,16.47,30.12,4.22,0.0,1.3872,-1.0,46.308
KSUU,San Francisco Bay Area,2020-11-01,16.35,29.72,3.38,0.0,1.659,-1.0,45.62
KSUU,San Francisco Bay Area,2020-11-02,18.51,31.8,4.22,0.0,0.2178,-1.0,41.58
KSUU,San Francisco Bay Area,2020-11-03,17.81,32.0,4.82,0.0,0.22,-1.0,45.5112
KSUU,San Francisco Bay Area,2020-11-04,18.1,29.8,7.4,0.17,0.0,-1.0,52.1526
KSUU,San Francisco Bay Area,2020-11-05,18.94,31.0,6.19,0.5917,0.0,-1.0,50.1432
KSUU,San Francisco Bay Area,2020-11-06,18.64,31.2,6.59,0.6405,0.0,-1.0,51.0365
KSUU,San Francisco Bay Area,2020-11-07,12.66,20.51,4.31,0.0,5.8506,73.7,57.8551
KSUU,San Francisco Bay Area,2020-11-08,12.56,20.21,5.01,0.0,6.2088,181.8,42.3796
KSUU,San Francisco Bay Area,2020-11-09,11.49,16.99,6.39,0.0,6.118,0.9,26.2956
KSUU,San Francisco Bay Area,2020-11-10,8.75,20.31,-2.51,0.0,9.1968,-1.0,40.8408
KSUU,San Francisco Bay Area,2020-11-11,9.25,20.51,-2.71,0.0,9.1968,57.2,63.22
KSUU,San Francisco Bay Area,2020-11-12,9.36,21.3,-2.49,0.0,9.0434,-1.0,57.7109
KSUU,San Francisco Bay Area,2020-11-13,11.71,16.0,6.31,0.0,7.1003,357.0,66.7854
KSUU,San Francisco Bay Area,2020-11-14,13.06,19.41,7.61,0.0,4.7712,145.8,81.4318
KSUU,San Francisco Bay Area,2020-11-15,13.31,24.2,1.81,0.0,5.7512,2233.0,66.44
KSUU,San Francisco Bay Area,2020-11-16,13.01,24.5,1.41,0.0,5.2535,-1.0,66.0136
KSUU,San Francisco Bay Area,2020-11-17,12.56,21.2,4.82,0.0,5.7435,419.1,77.2992
KSUU,San Francisco Bay Area,2020-11-18,13.54,19.78,7.61,0.0,4.7922,893.2,84.0796
KSUU,San Francisco Bay Area,2020-11-19,13.05,19.6,5.8,0.0,5.58,4.5,72.9316
KSUU,San Francisco Bay Area,2020-11-20,10.89,20.5,1.18,0.0,7.7376,-1.0,55.6346
KSUU,San Francisco Bay Area,2020-11-21,9.51,21.0,-0.98,0.0,9.0688,-1.0,57.2628
KSUU,San Francisco Bay Area,2020-11-22,9.37,19.72,-1.58,0.0,9.0372,-1.0,59.08
KSUU,San Francisco Bay Area,2020-11-23,9.69,20.8,-1.11,0.0,8.3028,5.4,64.18
KSUU,San Francisco Bay Area,2020-11-24,12.89,22.79,2.69,0.0,5.712,-1.0,64.8846
KSUU,San Francisco Bay Area,2020-11-25,13.29,23.39,2.59,0.0,5.2768,22.0,64.251
KSUU,San Francisco Bay Area,2020-11-26,11.24,19.6,2.29,0.0,7.39,-1.0,40.5212
KSUU,San Francisco Bay Area,2020-11-27,9.55,18.5,0.3,0.0,8.8984,-1.0,38.2487
KSUU,San Francisco Bay Area,2020-11-28,9.24,19.9,-1.52,0.0,9.0062,-1.0,56.1714
KSUU,San Francisco Bay Area,2020-11-29,8.81,19.82,-1.61,0.0,9.6253,-1.0,57.3781
KSUU,San Francisco Bay Area,2020-11-30,9.71,20.42,-2.31,0.0,8.7591,-1.0,60.7002
KSUU,San Francisco Bay Area,2020-12-01,9.61,21.71,-1.69,0.0,8.631,-1.0,58.5585
KSUU,San Francisco Bay Area,2020-12-02,10.9,21.91,-0.11,0.0,8.2215,-1.0,56.95
KSUU,San Francisco Bay Area,2020-12-03,10.8,22.11,-1.01,0.0,7.5951,-1.0,60.8833
KSUU,San Francisco Bay Area,2020-12-04,11.21,22.12,-0.41,0.0,7.7559,-1.0,53.1258
KSUU,San Francisco Bay Area,2020-12-05,10.31,22.22,-0.31,0.0,7.8312,-1.0,58.6334
KSUU,San Francisco Bay Area,2020-12-06,10.61,20.92,0.6,0.0,7.4112,-1.0,57.7808
KSUU,San Francisco Bay Area,2020-12-07,13.24,23.39,2.89,0.0,4.7369,-1.0,32.17
KSUU,San Francisco Bay Area,2020-12-08,11.56,23.59,0.72,0.0,6.2172,-1.0,35.3601
KSUU,San Francisco Bay Area,2020-12-09,10.8,20.78,0.72,0.0,7.5168,-1.0,51.0678
KSUU,San Francisco Bay Area,2020-12-10,12.51,22.5,2.42,0.0,5.4912,-1.0,47.8641
KSUU,San Francisco Bay Area,2020-12-11,11.93,21.79,2.18,0.0,6.435,6.6,68.97
KSUU,San Francisco Bay Area,2020-12-12,9.25,14.92,3.88,0.0,8.58,605.0,83.01
KSUU,San Francisco Bay Area,2020-12-13,10.32,15.02,5.11,0.0,8.7568,1142.1,90.2637
KSUU,San Francisco Bay Area,2020-12-14,8.95,17.32,0.48,0.0,8.9892,142.2,76.27
KSUU,San Francisco Bay Area,2020-12-15,9.12,17.22,0.92,0.0,8.9278,-1.0,75.9116
KSUU,San Francisco Bay Area,2020-12-16,8.15,14.81,2.39,0.0,10.584,-1.0,78.01
KSUU,San Francisco Bay Area,2020-12-17,10.26,18.62,1.99,0.0,8.3628,571.5,79.5375
KSUU,San Francisco Bay Area,2020-12-18,10.04,18.29,3.1,0.0,7.8111,0.9,52.2151
KSUU,San Francisco Bay Area,2020-12-19,8.35,18.11,-0.31,0.0,9.58,-1.0,78.0946
KSUU,San Francisco Bay Area,2020-12-20,6.91,16.0,-1.49,0.0,11.4712,-1.0,79.9377
KSUU,San Francisco Bay Area,2020-12-21,6.46,14.21,-1.49,0.0,12.2094,-1.0,88.32
KSUU,San Francisco Bay Area,2020-12-22,8.86,16.72,0.09,0.0,9.3888,4.4,85.3128
KSUU,San Francisco Bay Area,2020-12-23,7.71,17.32,-1.91,0.0,11.0565,-1.0,62.4195
KSUU,San Francisco Bay Area,2020-12-24,5.71,12.42,-1.51,0.0,12.7694,-1.0,88.9508
KSUU,San Francisco Bay Area,2020-12-25,7.11,11.9,3.01,0.0,11.4712,259.6,90.4855
KSUU,San Francisco Bay Area,2020-12-26,11.13,19.78,2.58,0.0,7.3831,45.9,87.3234
KSUU,San Francisco Bay Area,2020-12-27,11.43,19.08,3.38,0.0,6.6057,-1.0,78.2544
KSUU,San Francisco Bay Area,2020-12-28,9.43,15.59,3.58,0.0,8.075,83.6,75.1638
KSUU,San Francisco Bay Area,2020-12-29,9.39,18.88,0.11,0.0,8.8992,-1.0,59.8021
KSUU,San Francisco Bay Area,2020-12-30,8.23,18.68,-2.51,0.0,9.9,-1.0,71.4202
KSUU,San Francisco Bay Area,2020-12-31,8.24,17.9,-1.91,0.0,10.1822,390.5,74.9798
KSUU,San Francisco Bay Area,2021-01-01,8.89,17.8,0.39,0.0,9.5056,-1.0,77.273
KSUU,San Francisco Bay Area,2021-01-02,7.03,13.08,0.09,0.0,11.385,83.6,92.77
KSUU,San Francisco Bay Area,2021-01-03,11.24,16.2,6.08,0.0,7.3338,91.8,93.4886
KSUU,San Francisco Bay Area,2021-01-04,12.19,15.91,7.28,0.0,6.972,102.0,91.1315
KSUU,San Francisco Bay Area,2021-01-05,8.6,16.02,1.38,0.0,8.8635,976.8,88.6521
KSUU,San Francisco Bay Area,2021-01-06,7.92,15.72,0.91,0.0,9.92,-1.0,87.49
KSUU,San Francisco Bay Area,2021-01-07,9.0,16.19,1.11,0.0,9.5351,-1.0,82.5271
KSUU,San Francisco Bay Area,2021-01-08,10.74,18.9,3.39,0.0,7.2422,-1.0,88.8699
KSUU,San Francisco Bay Area,2021-01-09,9.46,19.4,-0.18,0.0,8.5215,-1.0,78.6156
KSUU,San Francisco Bay Area,2021-01-10,9.01,19.39,-0.68,0.0,8.6688,-1.0,84.2589
KSUU,San Francisco Bay Area,2021-01-11,8.86,17.01,-0.2,0.0,9.4866,-1.0,82.0395
KSUU,San Francisco Bay Area,2021-01-12,10.84,16.71,4.68,0.0,7.5378,-1.0,86.139
KSUU,San Francisco Bay Area,2021-01-13,12.9,21.62,4.68,0.0,5.4899,-1.0,81.3285
KSUU,San Francisco Bay Area,2021-01-14,12.87,21.42,3.72,0.0,5.9186,-1.0,81.2097
KSUU,San Francisco Bay Area,2021-01-15,10.96,17.91,2.5,0.0,8.0134,-1.0,86.526
KSUU,San Francisco Bay Area,2021-01-16,14.86,26.42,3.19,0.0,3.3128,-1.0,69.7068
KSUU,San Francisco Bay Area,2021-01-17,14.04,23.58,4.9,0.0,4.1481,-1.0,66.9088
KSUU,San Francisco Bay Area,2021-01-18,14.56,24.99,5.22,0.0,3.2144,-1.0,26.4486
KSUU,San Francisco Bay Area,2021-01-19,16.85,25.39,10.11,0.0,1.1124,178.0,19.5706
KSUU,San Francisco Bay Area,2021-01-20,13.31,23.01,3.91,0.0,4.959,-1.0,24.88
KSUU,San Francisco Bay Area,2021-01-21,10.97,23.92,-0.99,0.0,7.0266,-1.0,51.0
KSUU,San Francisco Bay Area,2021-01-22,10.95,16.89,6.31,0.0,7.0092,136.8,70.707
KSUU,San Francisco Bay Area,2021-01-23,10.44,17.89,3.9,0.0,7.7595,68.4,81.8747
KSUU,San Francisco Bay Area,2021-01-24,10.35,17.79,3.71,0.0,7.3526,-1.0,80.1052
KSUU,San Francisco Bay Area,2021-01-25,8.25,15.11,2.69,0.0,9.1968,91.8,60.4989
KSUU,San Francisco Bay Area,2021-01-26,6.79,15.41,-2.22,0.0,11.1744,-1.0,64.617
KSUU,San Francisco Bay Area,2021-01-27,4.59,10.2,-1.22,0.0,14.637,1804.5,84.8198
KSUU,San Francisco Bay Area,2021-01-28,8.51,12.1,5.22,0.0,9.4284,1713.6,92.9313
KSUU,San Francisco Bay Area,2021-01-29,10.72,14.32,5.52,0.0,7.9478,642.4,92.922
KSUU,San Francisco Bay Area,2021-01-30,10.49,16.98,5.1,0.0,7.1424,91.8,76.195
KSUU,San Francisco Bay Area,2021-01-31,12.61,19.11,6.31,0.0,5.434,-1.0,74.358
KSUU,San Francisco Bay Area,2021-02-01,12.09,19.6,3.48,0.0,6.118,1548.0,69.88
KSUU,San Francisco Bay Area,2021-02-02,11.49,19.8,3.28,0.0,6.762,635.0,79.3584
KSUU,San Francisco Bay Area,2021-02-03,10.67,18.51,2.52,0.0,7.67,114.3,74.5057
KSUU,San Francisco Bay Area,2021-02-04,10.2,18.38,2.52,0.0,7.7517,-1.0,48.6472
KSUU,San Francisco Bay Area,2021-02-05,11.78,21.49,2.08,0.0,6.375,-1.0,54.0338
KSUU,San Francisco Bay Area,2021-02-06,11.75,22.19,1.21,0.0,6.3826,-1.0,65.6399
KSUU,San Francisco Bay Area,2021-02-07,11.67,22.82,1.61,0.0,6.3551,-1.0,65.9637
KSUU,San Francisco Bay Area,2021-02-08,13.22,22.42,2.42,0.0,5.5539,-1.0,72.6433
KSUU,San Francisco Bay Area,2021-02-09,10.61,19.22,2.49,0.0,7.1535,-1.0,74.3787
KSUU,San Francisco Bay Area,2021-02-10,13.52,20.11,6.42,0.0,4.92,-1.0,70.074
KSUU,San Francisco Bay Area,2021-02-11,12.74,17.58,8.8,0.0,5.2938,51.0,79.7426
KSUU,San Francisco Bay Area,2021-02-12,11.91,18.0,5.72,0.0,6.4066,1145.1,74.62
KSUU,San Francisco Bay Area,2021-02-13,15.22,20.02,10.11,0.0,3.5568,-1.0,67.32
KSUU,San Francisco Bay Area,2021-02-14,12.61,19.82,3.99,0.0,6.2109,22.5,65.2325
KSUU,San Francisco Bay Area,2021-02-15,10.64,16.79,4.69,0.0,8.0745,22.5,87.2438
KSUU,San Francisco Bay Area,2021-02-16,9.98,17.09,1.78,0.0,8.6625,22.5,73.1442
KSUU,San Francisco Bay Area,2021-02-17,9.17,18.01,1.32,0.0,8.2365,-1.0,59.7312
KSUU,San Francisco Bay Area,2021-02-18,10.55,19.2,1.6,0.0,8.2416,-1.0,43.6458
KSUU,San Francisco Bay Area,2021-02-19,12.74,15.68,10.4,0.0,5.8038,139.7,59.4252
KSUU,San Francisco Bay Area,2021-02-20,11.02,17.22,5.51,0.0,6.8508,306.9,67.4091
KSUU,San Francisco Bay Area,2021-02-21,17.69,21.01,14.28,0.0,0.6592,91.8,27.918
KSUU,San Francisco Bay Area,2021-02-22,12.54,21.6,3.49,0.0,6.1845,-1.0,54.1057
KSUU,San Francisco Bay Area,2021-02-23,14.42,26.12,4.02,0.0,3.7905,-1.0,36.0549
KSUU,San Francisco Bay Area,2021-02-24,15.72,26.02,5.61,0.0,2.4442,-1.0,18.8466
KSUU,San Francisco Bay Area,2021-02-25,15.25,21.89,8.51,0.0,3.234,-1.0,19.69
KSUU,San Francisco Bay Area,2021-02-26,11.66,22.52,0.89,0.0,6.5088,-1.0,56.4852
KSUU,San Francisco Bay Area,2021-02-27,10.75,22.51,-0.11,0.0,6.8676,-1.0,51.61
KSUU,San Francisco Bay Area,2021-02-28,11.11,21.22,1.9,0.0,7.4366,-1.0,31.7226
KSUU,San Francisco Bay Area,2021-03-01,11.99,22.39,0.89,0.0,6.5688,-1.0,52.9626
KSUU,San Francisco Bay Area,2021-03-02,12.24,22.89,1.09,0.0,6.2519,-1.0,47.5695
KSUU,San Francisco Bay Area,2021-03-03,12.24,23.69,1.59,0.0,5.8038,-1.0,60.95
KSUU,San Francisco Bay Area,2021-03-04,10.9,19.6,2.2,0.0,7.1101,-1.0,64.505
KSUU,San Francisco Bay Area,2021-03-05,12.36,20.62,3.4,0.0,6.7288,-1.0,66.126
KSUU,San Francisco Bay Area,2021-03-06,12.46,20.42,4.59,0.0,5.5488,279.4,65.8419
KSUU,San Francisco Bay Area,2021-03-07,11.26,21.3,1.31,0.0,6.8478,-1.0,59.3074
KSUU,San Francisco Bay Area,2021-03-08,11.76,21.0,1.51,0.0,6.5766,-1.0,59.5287
KSUU,San Francisco Bay Area,2021-03-09,9.54,14.48,3.2,0.0,9.0062,27.5,75.808
KSUU,San Francisco Bay Area,2021-03-10,9.66,15.71,3.1,0.0,9.219,203.0,70.6451
KSUU,San Francisco Bay Area,2021-03-11,9.6,17.2,2.9,0.0,8.2467,-1.0,66.9979
KSUU,San Francisco Bay Area,2021-03-12,12.14,22.1,3.28,0.0,5.5193,56.1,50.44
KSUU,San Francisco Bay Area,2021-03-13,12.23,21.69,2.38,0.0,5.82,-1.0,62.4294
KSUU,San Francisco Bay Area,2021-03-14,11.34,17.5,5.68,0.0,6.9576,-1.0,68.8246
KSUU,San Francisco Bay Area,2021-03-15,9.77,16.22,4.01,0.0,8.67,533.0,72.37
KSUU,San Francisco Bay Area,2021-03-16,9.26,16.82,0.6,0.0,9.0912,22.5,65.405
KSUU,San Francisco Bay Area,2021-03-17,9.24,16.39,0.6,0.0,9.5778,-1.0,67.0367
KSUU,San Francisco Bay Area,2021-03-18,9.31,16.69,1.82,0.0,9.03,306.9,72.64
KSUU,San Francisco Bay Area,2021-03-19,13.89,18.99,8.19,0.0,4.4844,548.1,83.2139
KSUU,San Francisco Bay Area,2021-03-20,11.14,19.8,3.38,0.0,6.7569,-1.0,62.5004
KSUU,San Francisco Bay Area,2021-03-21,12.15,22.41,1.99,0.0,5.8368,-1.0,52.1136
KSUU,San Francisco Bay Area,2021-03-22,12.79,22.39,1.99,0.0,5.94,-1.0,61.7588
KSUU,San Francisco Bay Area,2021-03-23,13.39,21.01,6.28,0.0,4.408,-1.0,41.6466
KSUU,San Francisco Bay Area,2021-03-24,16.14,25.0,7.58,0.0,2.2995,-1.0,24.7447
KSUU,San Francisco Bay Area,2021-03-25,15.31,25.0,5.22,0.0,3.22,-1.0,56.1144
KSUU,San Francisco Bay Area,2021-03-26,15.01,24.6,6.12,0.0,3.22,-1.0,35.9652
KSUU,San Francisco Bay Area,2021-03-27,16.42,28.02,6.01,0.0,1.4342,-1.0,43.03
KSUU,San Francisco Bay Area,2021-03-28,16.16,28.12,3.59,0.0,2.2344,-1.0,39.5275
KSUU,San Francisco Bay Area,2021-03-29,15.5,28.31,3.79,0.0,2.2368,-1.0,41.6221
KSUU,San Francisco Bay Area,2021-03-30,16.79,26.19,7.6,0.0,1.1856,-1.0,15.3419
KSUU,San Francisco Bay Area,2021-03-31,19.2,29.61,9.59,1.2051,0.0,-1.0,20.1159
KSUU,San Francisco Bay Area,2021-04-01,18.14,32.4,3.98,0.0,0.1843,-1.0,40.2112
KSUU,San Francisco Bay Area,2021-04-02,17.94,32.2,4.38,0.0,0.1805,-1.0,31.06
KSUU,San Francisco Bay Area,2021-04-03,17.59,28.08,7.9,0.0,0.4356,-1.0,60.2514
KSUU,San Francisco Bay Area,2021-04-04,15.39,21.49,8.29,0.0,3.44,-1.0,62.5566
KSUU,San Francisco Bay Area,2021-04-05,14.99,21.59,8.09,0.0,3.44,-1.0,64.9128
KSUU,San Francisco Bay Area,2021-04-06,16.05,24.11,7.39,0.0,2.58,-1.0,63.9744
KSUU,San Francisco Bay Area,2021-04-07,15.85,24.41,7.89,0.0,2.6058,-1.0,61.99
KSUU,San Francisco Bay Area,2021-04-08,15.77,24.72,5.92,0.0,2.9172,-1.0,56.007
KSUU,San Francisco Bay Area,2021-04-09,15.77,24.72,6.02,0.0,3.003,-1.0,51.0608
KSUU,San Francisco Bay Area,2021-04-10,16.26,25.5,6.02,0.0,2.5935,-1.0,59.0293
KSUU,San Francisco Bay Area,2021-04-11,18.17,29.41,6.32,0.0,0.6365,-1.0,48.4704
KSUU,San Francisco Bay Area,2021-04-12,19.0,29.31,8.19,0.1785,0.0,-1.0,47.6388
KSUU,San Francisco Bay Area,2021-04-13,17.89,28.69,7.99,0.0588,0.0,-1.0,53.8734
KSUU,San Francisco Bay Area,2021-04-14,16.65,24.69,7.81,0.0,2.184,-1.0,52.0443
KSUU,San Francisco Bay Area,2021-04-15,16.19,25.19,6.49,0.0,2.3912,-1.0,46.7775
KSUU,San Francisco Bay Area,2021-04-16,15.88,25.78,7.18,0.0,2.0188,-1.0,52.1463
KSUU,San Francisco Bay Area,2021-04-17,19.02,30.91,8.12,1.1124,0.0,-1.0,40.39
KSUU,San Francisco Bay Area,2021-04-18,19.25,34.61,5.59,1.349,0.0,-1.0,28.5866
KSUU,San Francisco Bay Area,2021-04-19,19.75,33.81,5.39,1.3774,0.0,-1.0,47.9
KSUU,San Francisco Bay Area,2021-04-20,18.11,27.21,9.4,0.0,0.0285,-1.0,53.0784
KSUU,San Francisco Bay Area,2021-04-21,16.11,23.72,9.2,0.0,1.7372,-1.0,61.61
KSUU,San Francisco Bay Area,2021-04-22,14.65,20.29,9.11,0.0,3.5442,25.0,65.8116
KSUU,San Francisco Bay Area,2021-04-23,15.45,23.0,8.5,0.0,2.5026,-1.0,64.4
KSUU,San Francisco Bay Area,2021-04-24,15.25,23.2,9.0,0.0,2.6832,-1.0,61.2918
KSUU,San Francisco Bay Area,2021-04-25,15.29,21.48,9.2,0.0,3.087,22.5,67.7382
KSUU,San Francisco Bay Area,2021-04-26,13.45,23.01,3.69,0.0,4.826,-1.0,56.0286
KSUU,San Francisco Bay Area,2021-04-27,15.81,28.12,3.59,0.0,2.6565,-1.0,43.6356
KSUU,San Francisco Bay Area,2021-04-28,18.42,33.41,4.52,0.6032,0.0,-1.0,34.67
KSUU,San Francisco Bay Area,2021-04-29,18.84,32.71,4.68,0.5978,0.0,-1.0,36.2354
KSUU,San Francisco Bay Area,2021-04-30,21.79,32.49,11.3,3.4272,0.0,-1.0,48.9555
KSUU,San Francisco Bay Area,2021-05-01,18.85,28.6,10.0,0.966,0.0,-1.0,59.6453
KSUU,San Francisco Bay Area,2021-05-02,19.56,30.19,9.32,1.7028,0.0,-1.0,38.8547
KSUU,San Francisco Bay Area,2021-05-03,21.2,33.78,9.72,3.1066,0.0,-1.0,24.3511
KSUU,San Francisco Bay Area,2021-05-04,24.69,35.0,13.29,6.153,0.0,-1.0,30.9042
KSUU,San Francisco Bay Area,2021-05-05,23.81,35.91,12.01,5.8956,0.0,-1.0,37.0367
KSUU,San Francisco Bay Area,2021-05-06,20.75,32.82,8.88,2.8032,0.0,-1.0,53.57
KSUU,San Francisco Bay Area,2021-05-07,18.98,28.39,8.88,0.255,0.0,-1.0,51.9544
KSUU,San Francisco Bay Area,2021-05-08,21.01,33.11,9.71,2.7522,0.0,-1.0,17.848
KSUU,San Francisco Bay Area,2021-05-09,25.06,32.72,18.19,6.9312,0.0,-1.0,20.553
KSUU,San Francisco Bay Area,2021-05-10,23.01,33.92,11.49,4.3359,0.0,-1.0,28.0476
KSUU,San Francisco Bay Area,2021-05-11,23.89,36.4,12.09,6.0358,0.0,-1.0,25.0308
KSUU,San Francisco Bay Area,2021-05-12,24.76,36.5,11.72,5.7888,0.0,-1.0,43.8471
KSUU,San Francisco Bay Area,2021-05-13,20.95,31.5,9.2,2.3474,0.0,-1.0,55.3308
KSUU,San Francisco Bay Area,2021-05-14,17.21,24.51,9.7,0.0,1.4841,-1.0,66.4556
KSUU,San Francisco Bay Area,2021-05-15,17.17,24.41,10.72,0.0,1.17,-1.0,62.54
KSUU,San Francisco Bay Area,2021-05-16,16.46,22.9,11.22,0.0,1.3965,-1.0,62.9336
KSUU,San Francisco Bay Area,2021-05-17,15.71,22.11,9.11,0.0,2.1312,-1.0,66.3974
KSUU,San Francisco Bay Area,2021-05-18,18.86,28.5,9.51,0.7272,0.0,-1.0,52.419
KSUU,San Francisco Bay Area,2021-05-19,18.76,29.0,9.61,0.7272,0.0,-1.0,40.1049
KSUU,San Francisco Bay Area,2021-05-20,14.09,24.59,3.89,0.0,3.7824,-1.0,36.6577
KSUU,San Francisco Bay Area,2021-05-21,14.59,24.7,4.29,0.0,3.5672,76.0,26.9951
KSUU,San Francisco Bay Area,2021-05-22,16.81,27.1,6.92,0.0,1.2444,-1.0,43.5
KSUU,San Francisco Bay Area,2021-05-23,17.3,26.89,7.41,0.0,1.3699,-1.0,49.1764
KSUU,San Francisco Bay Area,2021-05-24,19.68,29.99,10.08,1.8375,0.0,-1.0,49.3486
KSUU,San Francisco Bay Area,2021-05-25,20.94,29.99,10.79,2.3562,0.0,-1.0,46.9322
KSUU,San Francisco Bay Area,2021-05-26,22.01,31.6,11.62,3.28,0.0,-1.0,44.7084
KSUU,San Francisco Bay Area,2021-05-27,20.95,31.9,9.7,2.4442,0.0,-1.0,46.7831
KSUU,San Francisco Bay Area,2021-05-28,19.49,29.78,10.5,1.482,0.0,-1.0,56.034
KSUU,San Francisco Bay Area,2021-05-29,20.05,29.31,10.89,2.016,0.0,-1.0,59.0749
KSUU,San Francisco Bay Area,2021-05-30,23.31,36.4,11.52,5.016,0.0,-1.0,40.79
KSUU,San Francisco Bay Area,2021-05-31,26.05,40.78,10.92,7.5684,0.0,-1.0,39.9738
KSUU,San Francisco Bay Area,2021-06-01,26.76,37.41,15.8,8.3022,0.0,-1.0,42.486
KSUU,San Francisco Bay Area,2021-06-02,21.07,31.61,11.52,2.8866,0.0,-1.0,56.9196
KSUU,San Francisco Bay Area,2021-06-03,22.7,33.38,11.42,4.0866,0.0,-1.0,56.5264
KSUU,San Francisco Bay Area,2021-06-04,22.39,33.28,11.9,4.6056,0.0,-1.0,50.1
KSUU,San Francisco Bay Area,2021-06-05,22.35,32.61,11.89,3.8024,0.0,-1.0,53.0244
KSUU,San Francisco Bay Area,2021-06-06,22.25,32.31,12.89,3.8808,0.0,-1.0,46.1749
KSUU,San Francisco Bay Area,2021-06-07,20.89,30.09,12.0,2.242,0.0,-1.0,42.8868
KSUU,San Francisco Bay Area,2021-06-08,17.7,25.3,9.9,0.0,0.8217,-1.0,48.0538
